Stacja;Data;Godzina;zjawisko;Zachmurzenia;Cisnienie
12136;05.06.2020;11:00:00;Deszcz;8;994.3
12136;05.06.2020;12:00:00;Deszcz;8;994.5
12136;05.06.2020;13:00:00;Deszcz;8;995.2
12136;05.06.2020;14:00:00;Deszcz;8;995.7
12142;05.06.2020;09:00:00;Deszcz;8;993.8
12142;05.06.2020;11:00:00;Deszcz;8;994.1
12142;05.06.2020;12:00:00;Deszcz;8;994.2
12142;05.06.2020;13:00:00;Deszcz;8;994.5
12142;05.06.2020;14:00:00;Deszcz;8;994.8
12146;05.06.2020;09:00:00;Deszcz;8;994.1
12146;05.06.2020;10:00:00;Deszcz;8;994.2
12146;05.06.2020;11:00:00;Deszcz;8;994.2
12146;05.06.2020;12:00:00;Deszcz;8;994.2
12146;05.06.2020;13:00:00;Deszcz;8;994.3
12146;05.06.2020;14:00:00;Deszcz;8;994.4
12226;05.06.2020;09:00:00;Deszcz;8;994.3
12280;05.06.2020;18:00:00;Burza;7;996.6
12326;05.06.2020;09:00:00;Deszcz;7;995.0
12326;05.06.2020;10:00:00;Deszcz;7;995.1
12326;05.06.2020;12:00:00;Deszcz;7;996.7
12326;05.06.2020;13:00:00;Deszcz;8;997.3
12326;05.06.2020;14:00:00;Deszcz;8;997.7
12336;05.06.2020;09:00:00;Deszcz;8;994.5
12336;05.06.2020;10:00:00;Deszcz;8;994.6
12336;05.06.2020;11:00:00;Deszcz;8;995.0
12336;05.06.2020;14:00:00;Deszcz;8;997.4
12342;05.06.2020;09:00:00;Deszcz;7;994.4
12342;05.06.2020;10:00:00;Deszcz;7;994.5
12342;05.06.2020;13:00:00;Deszcz;7;995.3
12342;05.06.2020;14:00:00;Deszcz;7;996.4
12345;05.06.2020;13:00:00;Deszcz;0;996.1
12452;05.06.2020;11:00:00;Deszcz;7;995.5
12452;05.06.2020;12:00:00;Deszcz;7;995.5
12452;05.06.2020;14:00:00;Deszcz;7;996.9
12454;05.06.2020;10:00:00;Deszcz;7;995.9
12454;05.06.2020;11:00:00;Deszcz;7;996.1
12466;05.06.2020;10:00:00;Deszcz;7;996.3
12466;05.06.2020;14:00:00;Deszcz;7;997.6
12310;05.06.2020;18:00:00;Deszcz;7;995.4
12520;05.06.2020;18:00:00;Deszcz;5;999.4
12550;05.06.2020;18:00:00;Deszcz;0;1000.4
12585;05.06.2020;18:00:00;Deszcz;0;1000.2
12375;05.06.2020;19:00:00;Deszcz;8;999.8
12415;05.06.2020;19:00:00;Deszcz;0;998.6
12495;05.06.2020;19:00:00;Deszcz;8;1000.8
12550;05.06.2020;19:00:00;Deszcz;0;1001.2
12330;05.06.2020;20:00:00;Burza;7;997.9
12375;05.06.2020;20:00:00;Deszcz;8;1000.2
12575;05.06.2020;21:00:00;Deszcz;0;1003.5
12660;05.06.2020;21:00:00;Deszcz;0;1003.4
12495;05.06.2020;22:00:00;Deszcz;8;1002.2
12566;05.06.2020;22:00:00;Mgˆa;1;1003.7
12375;05.06.2020;23:00:00;Mgˆa;3;1001.3
12566;05.06.2020;23:00:00;Mgˆa;0;1004.3
12124;05.06.2020;16:00:00;Deszcz;8;995.7
12124;05.06.2020;17:00:00;Deszcz;8;995.5
12124;05.06.2020;18:00:00;Deszcz;6;995.3
12136;05.06.2020;15:00:00;Deszcz;8;996.3
12136;05.06.2020;16:00:00;Deszcz;8;996.4
12136;05.06.2020;17:00:00;Deszcz;6;995.7
12142;05.06.2020;15:00:00;Deszcz;8;995.4
12142;05.06.2020;16:00:00;Deszcz;8;995.8
12142;05.06.2020;17:00:00;Deszcz;8;995.7
12142;05.06.2020;18:00:00;Deszcz;7;995.7
12146;05.06.2020;15:00:00;Deszcz;8;995.1
12146;05.06.2020;16:00:00;Deszcz;8;995.9
12146;05.06.2020;17:00:00;Deszcz;8;995.6
12226;05.06.2020;20:00:00;Mgˆa;2;996.0
12336;05.06.2020;15:00:00;Deszcz;7;997.6
12342;05.06.2020;15:00:00;Deszcz;7;997.1
12376;05.06.2020;15:00:00;Deszcz;8;996.8
12376;05.06.2020;20:00:00;Deszcz;8;1000.2
12452;05.06.2020;15:00:00;Deszcz;8;997.8
12454;05.06.2020;16:00:00;Deszcz;7;998.8
12490;05.06.2020;15:00:00;Deszcz;7;997.4
12490;05.06.2020;19:00:00;Deszcz;8;1000.3
12566;06.06.2020;00:00:00;Mgˆa;0;1005.1
12570;06.06.2020;00:00:00;Mgˆa;1;1004.1
12418;06.06.2020;00:00:00;Deszcz;0;999.4
12230;06.06.2020;01:00:00;Deszcz;0;996.8
12570;06.06.2020;01:00:00;Mgˆa;1;1004.8
12566;06.06.2020;02:00:00;Mgˆa;0;1005.8
12570;06.06.2020;02:00:00;Mgˆa;1;1005.0
12566;06.06.2020;03:00:00;Mgˆa;0;1006.3
12570;06.06.2020;03:00:00;Mgˆa;0;1005.7
12670;06.06.2020;03:00:00;Mgˆa;7;1006.7
12570;06.06.2020;04:00:00;Mgˆa;1;1006.3
12670;06.06.2020;04:00:00;Mgˆa;6;1007.5
12124;06.06.2020;00:00:00;Deszcz;7;993.8
12226;05.06.2020;21:00:00;Mgˆa;3;996.1
12342;05.06.2020;22:00:00;Deszcz;7;998.6
12345;05.06.2020;22:00:00;Deszcz;0;999.6
12345;05.06.2020;23:00:00;Deszcz;0;999.4
12210;06.06.2020;10:00:00;Deszcz;0;1001.1
12142;06.06.2020;03:00:00;Deszcz;7;995.5
12146;06.06.2020;03:00:00;Deszcz;6;996.3
12435;06.06.2020;14:00:00;Deszcz;7;1005.4
12465;06.06.2020;15:00:00;Deszcz;7;1005.9
12520;06.06.2020;16:00:00;Deszcz;7;1006.0
12520;06.06.2020;17:00:00;Deszcz;7;1006.7
12336;06.06.2020;11:00:00;Deszcz;7;1004.7
12336;06.06.2020;12:00:00;Deszcz;7;1005.1
12520;06.06.2020;18:00:00;Burza;7;1006.9
12520;06.06.2020;19:00:00;Burza;7;1008.2
12469;06.06.2020;20:00:00;Burza;7;1008.2
12520;06.06.2020;20:00:00;Burza;7;1008.9
12285;06.06.2020;21:00:00;Deszcz;0;1009.1
12469;06.06.2020;21:00:00;Burza;6;1008.5
12520;06.06.2020;21:00:00;Burza;7;1009.2
12695;06.06.2020;21:00:00;Deszcz;0;1009.5
12465;06.06.2020;22:00:00;Mgˆa;7;1009.0
12520;06.06.2020;22:00:00;Deszcz;8;1008.5
12336;06.06.2020;16:00:00;Deszcz;7;1005.8
12336;06.06.2020;17:00:00;Deszcz;7;1006.1
12465;07.06.2020;00:00:00;Mgˆa;3;1008.3
12285;07.06.2020;01:00:00;Deszcz;0;1009.5
12415;07.06.2020;01:00:00;Deszcz;0;1007.4
12375;07.06.2020;02:00:00;Mgˆa;3;1008.4
12520;07.06.2020;02:00:00;Mgˆa;7;1008.6
12375;07.06.2020;03:00:00;Mgˆa;3;1008.6
12520;07.06.2020;03:00:00;Mgˆa;7;1008.4
12415;07.06.2020;04:00:00;Deszcz;0;1007.2
12500;07.06.2020;04:00:00;Deszcz;8;1006.9
12418;07.06.2020;05:00:00;Deszcz;0;1007.6
12226;07.06.2020;02:00:00;Mgˆa;3;1007.3
12336;07.06.2020;01:00:00;Mgˆa;6;1007.7
12336;07.06.2020;02:00:00;Mgˆa;7;1007.8
12418;07.06.2020;06:00:00;Deszcz;8;1008.1
12500;07.06.2020;06:00:00;Deszcz;7;1007.8
12330;07.06.2020;07:00:00;Deszcz;8;1008.4
12418;07.06.2020;07:00:00;Deszcz;8;1008.5
12500;07.06.2020;07:00:00;Deszcz;7;1008.3
12235;07.06.2020;08:00:00;Deszcz;8;1009.2
12300;07.06.2020;08:00:00;Deszcz;8;1008.3
12330;07.06.2020;08:00:00;Deszcz;8;1008.8
12418;07.06.2020;08:00:00;Deszcz;8;1008.3
12424;07.06.2020;08:00:00;Deszcz;7;1007.8
12300;07.06.2020;10:00:00;Deszcz;8;1008.4
12435;07.06.2020;11:00:00;Burza;7;1007.9
12195;07.06.2020;12:00:00;Burza;6;1008.8
12226;07.06.2020;03:00:00;Mgˆa;3;1007.6
12300;07.06.2020;12:00:00;Deszcz;7;1008.6
12326;07.06.2020;07:00:00;Deszcz;8;1008.5
12326;07.06.2020;08:00:00;Deszcz;8;1009.0
12345;07.06.2020;03:00:00;Deszcz;0;1008.6
12469;07.06.2020;12:00:00;Burza;7;1007.4
12560;07.06.2020;12:00:00;Burza;7;1005.8
12600;07.06.2020;12:00:00;Burza;7;1006.3
12690;07.06.2020;12:00:00;Burza;6;1005.7
12105;07.06.2020;13:00:00;Deszcz;8;1008.6
12285;07.06.2020;13:00:00;Deszcz;0;1008.0
12469;07.06.2020;13:00:00;Burza;6;1007.0
12520;07.06.2020;13:00:00;Burza;7;1006.6
12530;07.06.2020;13:00:00;Burza;7;1005.4
12540;07.06.2020;13:00:00;Burza;8;1005.2
12560;07.06.2020;13:00:00;Burza;7;1006.7
12670;07.06.2020;13:00:00;Burza;6;1005.7
12690;07.06.2020;13:00:00;Burza;7;1008.6
12695;07.06.2020;13:00:00;Deszcz;0;1008.0
12280;07.06.2020;14:00:00;Burza;6;1007.8
12455;07.06.2020;14:00:00;Burza;7;1005.5
12530;07.06.2020;14:00:00;Burza;7;1006.1
12580;07.06.2020;14:00:00;Burza;7;1006.8
12600;07.06.2020;14:00:00;Burza;6;1005.6
12670;07.06.2020;14:00:00;Burza;7;1009.0
12690;07.06.2020;14:00:00;Burza;8;1009.5
12695;07.06.2020;14:00:00;Deszcz;0;1008.5
12280;07.06.2020;15:00:00;Burza;7;1008.6
12530;07.06.2020;15:00:00;Burza;7;1007.2
12566;07.06.2020;15:00:00;Burza;7;1005.2
12580;07.06.2020;15:00:00;Burza;7;1009.1
12185;07.06.2020;15:00:00;Burza;7;1008.0
12455;07.06.2020;15:00:00;Burza;8;1007.4
12540;07.06.2020;15:00:00;Burza;7;1004.8
12670;07.06.2020;15:00:00;Burza;8;1008.8
12690;07.06.2020;15:00:00;Burza;7;1009.3
12695;07.06.2020;15:00:00;Deszcz;0;1008.3
12185;07.06.2020;16:00:00;Burza;7;1009.0
12195;07.06.2020;16:00:00;Burza;6;1008.1
12280;07.06.2020;16:00:00;Burza;6;1008.5
12300;07.06.2020;16:00:00;Deszcz;8;1008.9
12435;07.06.2020;16:00:00;Deszcz;7;1006.6
12465;07.06.2020;16:00:00;Burza;7;1006.9
12469;07.06.2020;16:00:00;Burza;7;1006.7
12495;07.06.2020;16:00:00;Burza;8;1008.2
12520;07.06.2020;16:00:00;Burza;8;1006.8
12530;07.06.2020;16:00:00;Burza;7;1006.3
12540;07.06.2020;16:00:00;Burza;7;1005.3
12570;07.06.2020;16:00:00;Burza;8;1005.6
12580;07.06.2020;16:00:00;Burza;7;1007.9
12690;07.06.2020;16:00:00;Burza;7;1009.2
12185;07.06.2020;17:00:00;Burza;7;1008.5
12455;07.06.2020;17:00:00;Burza;7;1006.2
12469;07.06.2020;17:00:00;Burza;8;1006.1
12488;07.06.2020;17:00:00;Burza;8;1006.9
12520;07.06.2020;17:00:00;Burza;7;1006.6
12530;07.06.2020;17:00:00;Burza;7;1005.9
12566;07.06.2020;17:00:00;Burza;7;1006.4
12570;07.06.2020;17:00:00;Burza;7;1007.7
12585;07.06.2020;17:00:00;Deszcz;0;1006.9
12336;07.06.2020;12:00:00;Deszcz;7;1008.3
12345;07.06.2020;13:00:00;Deszcz;0;1007.6
12375;07.06.2020;18:00:00;Burza;7;1007.0
12400;07.06.2020;18:00:00;Deszcz;8;1008.8
12466;07.06.2020;13:00:00;Burza;6;1006.9
12570;07.06.2020;18:00:00;Burza;7;1007.1
12360;07.06.2020;18:00:00;Deszcz;0;1006.8
12385;07.06.2020;18:00:00;Burza;8;1006.2
12455;07.06.2020;18:00:00;Burza;7;1006.0
12469;07.06.2020;18:00:00;Burza;8;1007.6
12488;07.06.2020;18:00:00;Burza;8;1006.4
12560;07.06.2020;18:00:00;Burza;7;1004.9
12270;07.06.2020;19:00:00;Burza;7;1007.1
12300;07.06.2020;19:00:00;Deszcz;8;1009.3
12375;07.06.2020;19:00:00;Burza;7;1008.1
12385;07.06.2020;19:00:00;Burza;8;1008.1
12415;07.06.2020;19:00:00;Deszcz;0;1008.6
12418;07.06.2020;19:00:00;Deszcz;0;1007.9
12469;07.06.2020;19:00:00;Burza;8;1008.3
12488;07.06.2020;19:00:00;Burza;8;1008.6
12500;07.06.2020;19:00:00;Deszcz;8;1009.7
12520;07.06.2020;19:00:00;Burza;8;1007.2
12570;07.06.2020;19:00:00;Deszcz;7;1007.0
12195;07.06.2020;20:00:00;Burza;6;1008.4
12230;07.06.2020;20:00:00;Deszcz;0;1008.5
12270;07.06.2020;20:00:00;Burza;8;1008.5
12272;07.06.2020;20:00:00;Burza;6;1008.2
12280;07.06.2020;20:00:00;Burza;7;1008.7
12285;07.06.2020;20:00:00;Deszcz;0;1007.8
12300;07.06.2020;20:00:00;Deszcz;7;1009.7
12375;07.06.2020;20:00:00;Burza;7;1007.9
12385;07.06.2020;20:00:00;Burza;8;1008.5
12465;07.06.2020;20:00:00;Burza;7;1008.0
12469;07.06.2020;20:00:00;Burza;7;1007.7
12500;07.06.2020;20:00:00;Deszcz;8;1010.2
12520;07.06.2020;20:00:00;Burza;8;1008.0
12570;07.06.2020;20:00:00;Deszcz;8;1007.8
12695;07.06.2020;20:00:00;Deszcz;0;1008.5
12250;07.06.2020;21:00:00;Burza;8;1007.7
12270;07.06.2020;21:00:00;Burza;7;1007.0
12280;07.06.2020;21:00:00;Burza;7;1007.9
12295;07.06.2020;21:00:00;Burza;8;1007.3
12300;07.06.2020;21:00:00;Deszcz;7;1010.0
12465;07.06.2020;21:00:00;Burza;7;1006.6
12570;07.06.2020;21:00:00;Deszcz;8;1008.2
12185;07.06.2020;21:00:00;Deszcz;0;1007.3
12272;07.06.2020;21:00:00;Burza;8;1009.1
12285;07.06.2020;21:00:00;Deszcz;0;1008.3
12415;07.06.2020;21:00:00;Deszcz;0;1009.2
12469;07.06.2020;21:00:00;Burza;7;1006.8
12520;07.06.2020;21:00:00;Burza;8;1008.3
12185;07.06.2020;22:00:00;Deszcz;0;1009.7
12195;07.06.2020;22:00:00;Burza;8;1008.1
12250;07.06.2020;22:00:00;Burza;8;1007.0
12270;07.06.2020;22:00:00;Burza;7;1006.8
12272;07.06.2020;22:00:00;Burza;8;1007.7
12280;07.06.2020;22:00:00;Burza;8;1009.2
12295;07.06.2020;22:00:00;Burza;7;1008.4
12300;07.06.2020;22:00:00;Deszcz;8;1009.8
12400;07.06.2020;22:00:00;Deszcz;8;1010.0
12415;07.06.2020;22:00:00;Deszcz;0;1009.9
12418;07.06.2020;22:00:00;Deszcz;0;1008.6
12424;07.06.2020;22:00:00;Deszcz;8;1008.9
12530;07.06.2020;22:00:00;Burza;8;1007.3
12540;07.06.2020;22:00:00;Burza;8;1007.6
12690;07.06.2020;22:00:00;Burza;7;1009.6
12185;07.06.2020;23:00:00;Deszcz;0;1007.2
12195;07.06.2020;23:00:00;Burza;8;1008.8
12280;07.06.2020;23:00:00;Burza;8;1007.1
12300;07.06.2020;23:00:00;Deszcz;8;1009.9
12375;07.06.2020;23:00:00;Mgˆa;2;1006.9
12385;07.06.2020;23:00:00;Mgˆa;2;1007.7
12400;07.06.2020;23:00:00;Deszcz;8;1010.2
12415;07.06.2020;23:00:00;Deszcz;0;1010.4
12424;07.06.2020;23:00:00;Deszcz;8;1008.8
12488;07.06.2020;23:00:00;Mgˆa;0;1007.3
12540;07.06.2020;23:00:00;Burza;7;1007.2
12690;07.06.2020;23:00:00;Burza;8;1008.6
12146;07.06.2020;18:00:00;Deszcz;6;1009.2
12146;07.06.2020;19:00:00;Deszcz;7;1009.7
12300;08.06.2020;00:00:00;Deszcz;8;1010.4
12336;07.06.2020;20:00:00;Burza;8;1007.3
12345;07.06.2020;17:00:00;Deszcz;0;1006.6
12345;07.06.2020;18:00:00;Deszcz;0;1006.1
12345;07.06.2020;20:00:00;Deszcz;0;1007.0
12375;08.06.2020;00:00:00;Mgˆa;6;1006.7
12376;07.06.2020;18:00:00;Burza;8;1007.4
12376;07.06.2020;19:00:00;Burza;8;1008.0
12400;08.06.2020;00:00:00;Deszcz;8;1010.9
12424;08.06.2020;00:00:00;Deszcz;8;1009.5
12452;07.06.2020;16:00:00;Burza;7;1006.4
12452;07.06.2020;17:00:00;Burza;7;1006.6
12452;07.06.2020;19:00:00;Burza;6;1006.0
12452;07.06.2020;20:00:00;Burza;7;1007.2
12454;07.06.2020;15:00:00;Burza;7;1006.3
12454;07.06.2020;16:00:00;Burza;7;1006.4
12454;07.06.2020;17:00:00;Burza;6;1006.8
12454;07.06.2020;19:00:00;Burza;7;1007.2
12454;07.06.2020;20:00:00;Burza;6;1006.9
12466;07.06.2020;16:00:00;Burza;6;1006.7
12466;07.06.2020;17:00:00;Burza;7;1006.7
12466;07.06.2020;18:00:00;Burza;7;1007.4
12485;07.06.2020;16:00:00;Burza;7;1006.1
12485;07.06.2020;17:00:00;Burza;8;1007.0
12490;07.06.2020;17:00:00;Burza;8;1007.4
12490;07.06.2020;20:00:00;Deszcz;7;1008.0
12125;08.06.2020;00:00:00;Deszcz;0;1009.1
12385;08.06.2020;00:00:00;Mgˆa;1;1007.8
12418;08.06.2020;00:00:00;Deszcz;0;1009.4
12488;08.06.2020;00:00:00;Mgˆa;1;1007.2
12100;08.06.2020;01:00:00;Deszcz;7;1009.3
12300;08.06.2020;01:00:00;Deszcz;8;1010.4
12310;08.06.2020;01:00:00;Deszcz;8;1010.8
12375;08.06.2020;01:00:00;Mgˆa;6;1006.5
12385;08.06.2020;01:00:00;Mgˆa;7;1007.7
12400;08.06.2020;01:00:00;Deszcz;8;1010.9
12424;08.06.2020;01:00:00;Deszcz;8;1009.8
12100;08.06.2020;02:00:00;Deszcz;7;1009.6
12120;08.06.2020;02:00:00;Deszcz;8;1009.3
12235;08.06.2020;02:00:00;Deszcz;8;1009.1
12272;08.06.2020;02:00:00;Mgˆa;5;1007.2
12300;08.06.2020;02:00:00;Deszcz;8;1010.6
12385;08.06.2020;02:00:00;Mgˆa;3;1007.1
12400;08.06.2020;02:00:00;Deszcz;8;1010.9
12418;08.06.2020;02:00:00;Deszcz;0;1010.0
12424;08.06.2020;02:00:00;Deszcz;8;1009.9
12465;08.06.2020;02:00:00;Mgˆa;6;1006.4
12488;08.06.2020;02:00:00;Mgˆa;3;1006.9
12520;08.06.2020;02:00:00;Deszcz;8;1011.3
12585;08.06.2020;02:00:00;Deszcz;0;1007.4
12660;08.06.2020;02:00:00;Deszcz;0;1008.4
12120;08.06.2020;03:00:00;Deszcz;8;1009.0
12235;08.06.2020;03:00:00;Deszcz;8;1008.9
12280;08.06.2020;03:00:00;Mgˆa;0;1007.1
12330;08.06.2020;03:00:00;Deszcz;8;1009.6
12375;08.06.2020;03:00:00;Mgˆa;3;1006.9
12424;08.06.2020;03:00:00;Deszcz;8;1010.6
12465;08.06.2020;03:00:00;Mgˆa;8;1006.9
12418;08.06.2020;03:00:00;Deszcz;0;1010.3
12488;08.06.2020;03:00:00;Mgˆa;4;1006.7
12520;08.06.2020;03:00:00;Deszcz;8;1011.6
12690;08.06.2020;03:00:00;Mgˆa;6;1009.5
12115;08.06.2020;04:00:00;Deszcz;8;1009.9
12120;08.06.2020;04:00:00;Deszcz;8;1009.8
12125;08.06.2020;04:00:00;Deszcz;0;1009.5
12230;08.06.2020;04:00:00;Deszcz;0;1009.9
12300;08.06.2020;04:00:00;Deszcz;8;1011.2
12330;08.06.2020;04:00:00;Deszcz;8;1010.2
12465;08.06.2020;04:00:00;Mgˆa;0;1007.5
12488;08.06.2020;04:00:00;Mgˆa;5;1007.1
12500;08.06.2020;04:00:00;Deszcz;8;1013.1
12520;08.06.2020;04:00:00;Deszcz;8;1012.3
12690;08.06.2020;04:00:00;Mgˆa;6;1009.6
12105;08.06.2020;05:00:00;Deszcz;8;1011.1
12115;08.06.2020;05:00:00;Deszcz;8;1010.5
12120;08.06.2020;05:00:00;Deszcz;8;1010.4
12230;08.06.2020;05:00:00;Deszcz;0;1010.7
12330;08.06.2020;05:00:00;Deszcz;8;1011.0
12424;08.06.2020;05:00:00;Deszcz;8;1011.9
12500;08.06.2020;05:00:00;Deszcz;8;1013.5
12520;08.06.2020;05:00:00;Deszcz;8;1013.0
12690;08.06.2020;05:00:00;Mgˆa;6;1010.1
12120;08.06.2020;06:00:00;Deszcz;8;1010.8
12136;07.06.2020;23:00:00;Deszcz;8;1009.7
12136;08.06.2020;00:00:00;Deszcz;8;1009.4
12136;08.06.2020;01:00:00;Deszcz;8;1009.6
12136;08.06.2020;02:00:00;Deszcz;8;1009.1
12142;07.06.2020;21:00:00;Deszcz;8;1010.0
12212;08.06.2020;01:00:00;Deszcz;7;1009.5
12212;08.06.2020;02:00:00;Deszcz;7;1009.5
12226;08.06.2020;02:00:00;Deszcz;8;1009.8
12326;07.06.2020;23:00:00;Deszcz;8;1008.5
12326;08.06.2020;02:00:00;Deszcz;8;1009.0
12330;08.06.2020;06:00:00;Deszcz;8;1011.6
12424;08.06.2020;06:00:00;Deszcz;8;1012.6
12452;07.06.2020;21:00:00;Burza;7;1005.9
12115;08.06.2020;06:00:00;Deszcz;8;1011.3
12230;08.06.2020;06:00:00;Deszcz;8;1011.3
12415;08.06.2020;06:00:00;Deszcz;8;1013.0
12500;08.06.2020;06:00:00;Deszcz;8;1013.8
12520;08.06.2020;06:00:00;Deszcz;8;1013.4
12115;08.06.2020;07:00:00;Deszcz;8;1011.6
12120;08.06.2020;07:00:00;Deszcz;8;1011.4
12235;08.06.2020;07:00:00;Deszcz;8;1011.4
12415;08.06.2020;07:00:00;Deszcz;8;1013.2
12520;08.06.2020;07:00:00;Deszcz;8;1013.8
12670;08.06.2020;07:00:00;Burza;8;1009.6
12695;08.06.2020;07:00:00;Deszcz;0;1010.0
12115;08.06.2020;08:00:00;Deszcz;8;1012.0
12120;08.06.2020;08:00:00;Deszcz;8;1011.9
12235;08.06.2020;08:00:00;Deszcz;8;1012.1
12455;08.06.2020;08:00:00;Deszcz;8;1011.8
12520;08.06.2020;08:00:00;Deszcz;8;1014.3
12530;08.06.2020;08:00:00;Deszcz;8;1013.1
12155;08.06.2020;08:00:00;Deszcz;8;1011.1
12125;08.06.2020;09:00:00;Deszcz;0;1012.1
12155;08.06.2020;09:00:00;Deszcz;8;1011.5
12235;08.06.2020;09:00:00;Deszcz;8;1012.4
12435;08.06.2020;09:00:00;Deszcz;8;1012.2
12455;08.06.2020;09:00:00;Deszcz;8;1012.3
12520;08.06.2020;09:00:00;Deszcz;8;1014.2
12155;08.06.2020;10:00:00;Deszcz;8;1012.1
12540;08.06.2020;10:00:00;Deszcz;8;1013.9
12435;08.06.2020;11:00:00;Deszcz;8;1013.3
12600;08.06.2020;11:00:00;Deszcz;8;1013.9
12690;08.06.2020;11:00:00;Burza;6;1008.5
12155;08.06.2020;11:00:00;Deszcz;8;1012.8
12124;08.06.2020;03:00:00;Deszcz;8;1009.5
12124;08.06.2020;04:00:00;Deszcz;8;1010.3
12124;08.06.2020;05:00:00;Deszcz;8;1011.2
12124;08.06.2020;06:00:00;Deszcz;8;1011.4
12124;08.06.2020;07:00:00;Deszcz;8;1011.7
12136;08.06.2020;03:00:00;Deszcz;8;1008.9
12136;08.06.2020;04:00:00;Deszcz;8;1009.7
12136;08.06.2020;06:00:00;Deszcz;8;1010.7
12136;08.06.2020;07:00:00;Deszcz;8;1011.4
12136;08.06.2020;08:00:00;Deszcz;8;1011.7
12142;08.06.2020;03:00:00;Deszcz;8;1008.9
12142;08.06.2020;04:00:00;Deszcz;8;1009.2
12142;08.06.2020;05:00:00;Deszcz;8;1009.7
12142;08.06.2020;06:00:00;Deszcz;8;1010.1
12142;08.06.2020;08:00:00;Deszcz;8;1011.7
12146;08.06.2020;03:00:00;Deszcz;8;1008.2
12146;08.06.2020;04:00:00;Deszcz;8;1008.8
12146;08.06.2020;07:00:00;Deszcz;8;1010.2
12146;08.06.2020;08:00:00;Deszcz;8;1011.2
12195;08.06.2020;12:00:00;Burza;6;1007.9
12212;08.06.2020;03:00:00;Deszcz;8;1010.2
12212;08.06.2020;04:00:00;Deszcz;8;1010.9
12212;08.06.2020;05:00:00;Deszcz;8;1011.4
12226;08.06.2020;04:00:00;Deszcz;8;1011.0
12226;08.06.2020;05:00:00;Deszcz;8;1011.5
12295;08.06.2020;12:00:00;Burza;4;1008.9
12326;08.06.2020;03:00:00;Deszcz;8;1009.6
12326;08.06.2020;04:00:00;Deszcz;8;1010.2
12326;08.06.2020;05:00:00;Deszcz;8;1010.8
12326;08.06.2020;06:00:00;Deszcz;8;1011.8
12336;08.06.2020;03:00:00;Deszcz;8;1007.7
12336;08.06.2020;04:00:00;Deszcz;8;1008.0
12336;08.06.2020;05:00:00;Deszcz;8;1009.2
12336;08.06.2020;06:00:00;Deszcz;8;1010.0
12336;08.06.2020;07:00:00;Deszcz;8;1010.6
12418;08.06.2020;12:00:00;Deszcz;8;1013.5
12575;08.06.2020;12:00:00;Deszcz;0;1011.4
12690;08.06.2020;12:00:00;Burza;7;1009.4
12185;08.06.2020;13:00:00;Burza;8;1010.3
12295;08.06.2020;13:00:00;Burza;6;1008.9
12418;08.06.2020;13:00:00;Deszcz;8;1013.7
12495;08.06.2020;13:00:00;Burza;7;1009.6
12575;08.06.2020;13:00:00;Deszcz;0;1011.2
12670;08.06.2020;13:00:00;Burza;8;1009.7
12690;08.06.2020;13:00:00;Burza;8;1010.5
12418;08.06.2020;14:00:00;Deszcz;8;1013.9
12495;08.06.2020;14:00:00;Burza;7;1009.5
12580;08.06.2020;14:00:00;Burza;7;1008.9
12595;08.06.2020;14:00:00;Burza;8;1009.6
12670;08.06.2020;14:00:00;Burza;8;1011.5
12690;08.06.2020;14:00:00;Burza;8;1010.4
12695;08.06.2020;14:00:00;Deszcz;0;1010.0
12295;08.06.2020;15:00:00;Burza;6;1008.9
12495;08.06.2020;15:00:00;Burza;7;1009.4
12580;08.06.2020;15:00:00;Burza;7;1010.6
12399;08.06.2020;15:00:00;Burza;7;1008.4
12497;08.06.2020;15:00:00;Burza;7;1008.5
12540;08.06.2020;15:00:00;Deszcz;8;1013.5
12595;08.06.2020;15:00:00;Burza;8;1011.8
12670;08.06.2020;15:00:00;Burza;8;1010.9
12695;08.06.2020;15:00:00;Deszcz;0;1009.8
12295;08.06.2020;16:00:00;Burza;7;1009.2
12399;08.06.2020;16:00:00;Burza;7;1009.2
12495;08.06.2020;16:00:00;Burza;8;1011.8
12497;08.06.2020;16:00:00;Burza;7;1009.5
12580;08.06.2020;16:00:00;Burza;7;1010.7
12595;08.06.2020;16:00:00;Burza;8;1011.3
12295;08.06.2020;17:00:00;Burza;7;1009.7
12399;08.06.2020;17:00:00;Burza;8;1010.3
12495;08.06.2020;17:00:00;Burza;8;1011.5
12497;08.06.2020;17:00:00;Burza;8;1010.7
12580;08.06.2020;17:00:00;Burza;7;1010.9
12595;08.06.2020;17:00:00;Burza;8;1011.7
12136;08.06.2020;09:00:00;Deszcz;8;1012.2
12142;08.06.2020;09:00:00;Deszcz;8;1011.8
12142;08.06.2020;10:00:00;Deszcz;8;1012.4
12146;08.06.2020;09:00:00;Deszcz;8;1011.6
12146;08.06.2020;10:00:00;Deszcz;8;1012.3
12342;08.06.2020;09:00:00;Deszcz;7;1011.5
12345;08.06.2020;12:00:00;Deszcz;0;1013.1
12295;08.06.2020;18:00:00;Burza;8;1011.3
12385;08.06.2020;18:00:00;Burza;7;1013.6
12495;08.06.2020;18:00:00;Burza;8;1011.6
12660;08.06.2020;18:00:00;Deszcz;0;1012.3
12295;08.06.2020;19:00:00;Burza;8;1011.8
12385;08.06.2020;19:00:00;Burza;8;1013.1
